order_id,user_id,session_id,order_date,country,device,ab_group,category,order_value_eur,items_count,is_returned
ORD001719,U02589,S009049,2023-08-03,DE,Android,variant,Home & Garden,90.18,6,1
ORD001720,U02590,S009055,2023-07-25,SK,Android,variant,Beauty,46.09,2,0
ORD001721,U02592,S009061,2023-07-25,DE,iOS,variant,Sports,139.1,3,0
ORD001722,U02592,S009063,2023-06-17,DE,iOS,control,Home & Garden,235.95,4,0
ORD001723,U02594,S009068,2023-08-13,DE,Android,variant,Home & Garden,232.34,5,0
ORD001724,U02597,S009076,2023-08-13,DE,iOS,control,Electronics,127.56,2,0
ORD001725,U02602,S009092,2023-08-08,CZ,iOS,variant,Fashion,227.7,5,0
ORD001726,U02603,S009094,2023-06-17,DE,Android,variant,Beauty,15.27,4,0
ORD001727,U02604,S009097,2023-07-11,PL,Android,variant,Beauty,296.35,5,0
ORD001728,U02608,S009113,2023-07-23,RO,Android,control,Electronics,217.8,5,0
ORD001729,U02609,S009114,2023-08-20,DE,iOS,variant,Sports,111.14,2,0
ORD001730,U02610,S009118,2023-07-26,PL,iOS,control,Home & Garden,31.66,1,1
ORD001731,U02610,S009119,2023-08-13,PL,iOS,control,Electronics,240.02,4,0
ORD001732,U02611,S009124,2023-06-26,RO,iOS,control,Home & Garden,86.45,3,0
ORD001733,U02615,S009138,2023-07-16,CZ,Android,control,Home & Garden,189.87,3,0
ORD001734,U02615,S009141,2023-07-28,CZ,Android,control,Fashion,167.53,5,1
ORD001735,U02617,S009146,2023-06-18,DE,Android,variant,Home & Garden,271.54,4,0
ORD001736,U02619,S009152,2023-07-22,PL,iOS,control,Fashion,219.47,2,0
ORD001737,U02619,S009156,2023-07-11,PL,iOS,variant,Home & Garden,271.47,5,0
ORD001738,U02621,S009159,2023-08-17,SK,iOS,control,Sports,19.18,3,0
ORD001739,U02623,S009166,2023-08-04,CZ,iOS,variant,Sports,34.61,3,1
ORD001740,U02624,S009168,2023-08-27,DE,iOS,variant,Fashion,28.88,1,0
ORD001741,U02624,S009169,2023-08-15,DE,iOS,variant,Electronics,224.18,4,0
ORD001742,U02625,S009173,2023-06-30,DE,iOS,variant,Sports,87.67,1,0
ORD001743,U02627,S009179,2023-07-22,DE,iOS,variant,Beauty,267.0,2,0
ORD001744,U02629,S009183,2023-06-04,PL,iOS,variant,Electronics,278.72,3,0
ORD001745,U02630,S009188,2023-07-10,DE,iOS,variant,Beauty,67.34,5,0
ORD001746,U02632,S009196,2023-06-05,PL,Android,variant,Sports,39.38,3,0
ORD001747,U02632,S009197,2023-07-12,PL,Android,variant,Electronics,269.75,4,0
ORD001748,U02634,S009205,2023-07-17,DE,Android,control,Sports,297.96,6,0
ORD001749,U02636,S009215,2023-06-30,SK,Android,control,Beauty,166.67,1,0
ORD001750,U02637,S009216,2023-06-24,DE,Android,control,Beauty,56.48,2,0
ORD001751,U02637,S009219,2023-06-17,DE,Android,control,Sports,174.39,3,1
ORD001752,U02641,S009232,2023-07-29,SK,iOS,variant,Beauty,14.94,1,1
ORD001753,U02642,S009235,2023-08-15,CZ,iOS,variant,Fashion,90.63,5,0
ORD001754,U02644,S009239,2023-07-20,SK,Android,variant,Home & Garden,236.85,3,0
ORD001755,U02644,S009240,2023-08-22,SK,Android,variant,Fashion,290.14,5,0
ORD001756,U02645,S009245,2023-08-28,PL,iOS,control,Electronics,33.48,3,0
ORD001757,U02646,S009249,2023-06-19,DE,Android,variant,Sports,255.6,4,0
ORD001758,U02646,S009250,2023-08-15,DE,Android,control,Electronics,132.33,2,0
ORD001759,U02647,S009252,2023-06-10,DE,Android,control,Beauty,238.98,6,0
ORD001760,U02649,S009259,2023-08-15,RO,Android,control,Beauty,272.84,5,0
ORD001761,U02651,S009263,2023-08-04,DE,Android,control,Beauty,68.16,5,0
ORD001762,U02654,S009269,2023-08-04,RO,iOS,control,Sports,10.52,3,0
ORD001763,U02654,S009271,2023-06-19,RO,iOS,variant,Sports,288.55,2,0
ORD001764,U02655,S009277,2023-06-02,DE,Android,variant,Electronics,151.31,3,0
ORD001765,U02657,S009281,2023-07-09,PL,iOS,control,Sports,278.67,1,0
ORD001766,U02657,S009283,2023-08-16,PL,iOS,variant,Home & Garden,70.35,2,0
ORD001767,U02662,S009297,2023-07-26,PL,Android,control,Home & Garden,201.55,3,0
ORD001768,U02664,S009303,2023-08-24,DE,Android,variant,Sports,123.95,3,0
ORD001769,U02665,S009305,2023-06-15,DE,iOS,variant,Fashion,15.75,4,0
ORD001770,U02669,S009317,2023-07-12,DE,iOS,variant,Sports,249.13,3,0
ORD001771,U02669,S009321,2023-06-12,DE,iOS,variant,Beauty,65.5,3,0
ORD001772,U02671,S009327,2023-08-08,PL,iOS,control,Electronics,134.3,2,0
ORD001773,U02675,S009338,2023-08-07,CZ,Android,variant,Electronics,65.86,3,0
ORD001774,U02675,S009339,2023-06-05,CZ,Android,variant,Home & Garden,287.22,6,1
ORD001775,U02676,S009344,2023-08-28,DE,iOS,control,Home & Garden,11.44,6,0
ORD001776,U02677,S009349,2023-08-07,DE,Android,control,Beauty,75.79,4,0
ORD001777,U02678,S009353,2023-06-22,DE,iOS,variant,Home & Garden,124.41,5,0
ORD001778,U02678,S009354,2023-08-25,DE,iOS,control,Sports,93.55,6,0
ORD001779,U02678,S009355,2023-07-19,DE,iOS,variant,Fashion,190.33,3,0
ORD001780,U02685,S009376,2023-07-18,DE,Android,variant,Fashion,238.34,5,1
ORD001781,U02686,S009379,2023-07-25,CZ,iOS,variant,Beauty,151.75,3,1
ORD001782,U02686,S009380,2023-08-16,CZ,iOS,variant,Beauty,19.82,3,0
ORD001783,U02687,S009384,2023-07-24,DE,iOS,variant,Electronics,279.33,4,0
ORD001784,U02688,S009385,2023-08-26,DE,iOS,variant,Fashion,274.56,3,0
ORD001785,U02688,S009387,2023-06-29,DE,iOS,control,Home & Garden,246.62,1,0
ORD001786,U02689,S009390,2023-06-19,PL,Android,control,Home & Garden,236.46,1,0
ORD001787,U02689,S009392,2023-07-06,PL,Android,control,Electronics,124.31,5,0
ORD001788,U02692,S009400,2023-07-18,PL,Android,control,Sports,246.81,3,0
ORD001789,U02694,S009404,2023-08-05,PL,Android,control,Beauty,149.71,5,0
ORD001790,U02696,S009409,2023-07-31,PL,iOS,variant,Electronics,285.54,2,0
ORD001791,U02696,S009410,2023-07-06,PL,iOS,variant,Beauty,178.71,1,0
ORD001792,U02699,S009418,2023-06-25,DE,iOS,control,Beauty,92.91,3,1
ORD001793,U02701,S009424,2023-08-25,DE,iOS,variant,Beauty,256.96,1,0
ORD001794,U02704,S009435,2023-06-27,PL,Android,control,Sports,72.25,2,1
ORD001795,U02707,S009443,2023-07-18,DE,Android,variant,Electronics,126.11,1,0
ORD001796,U02707,S009444,2023-08-17,DE,Android,control,Home & Garden,238.71,5,0
ORD001797,U02707,S009445,2023-08-09,DE,Android,control,Electronics,172.26,5,0
ORD001798,U02711,S009458,2023-08-07,DE,Android,control,Electronics,21.22,6,0
ORD001799,U02712,S009461,2023-06-19,DE,Android,variant,Sports,88.32,4,0
ORD001800,U02712,S009462,2023-06-04,DE,Android,control,Electronics,285.89,1,0
ORD001801,U02712,S009464,2023-07-04,DE,Android,control,Sports,194.94,3,0
ORD001802,U02715,S009474,2023-06-21,DE,Android,variant,Sports,281.83,5,0
ORD001803,U02715,S009475,2023-06-30,DE,Android,variant,Home & Garden,151.24,3,0
ORD001804,U02716,S009478,2023-07-22,DE,iOS,control,Beauty,64.93,6,0
ORD001805,U02718,S009483,2023-07-16,DE,iOS,variant,Sports,14.17,3,0
ORD001806,U02718,S009484,2023-07-19,DE,iOS,control,Sports,118.37,2,1
ORD001807,U02718,S009485,2023-08-11,DE,iOS,variant,Beauty,48.95,3,0
ORD001808,U02719,S009486,2023-06-29,PL,iOS,control,Electronics,156.67,4,1
ORD001809,U02719,S009487,2023-07-06,PL,iOS,variant,Beauty,275.52,1,0
ORD001810,U02723,S009501,2023-07-02,DE,iOS,control,Home & Garden,138.51,5,1
ORD001811,U02724,S009507,2023-08-15,SK,Android,control,Electronics,259.51,3,0
ORD001812,U02725,S009510,2023-06-09,PL,Android,variant,Home & Garden,279.06,5,0
ORD001813,U02726,S009511,2023-07-31,DE,Android,control,Fashion,39.54,5,1
ORD001814,U02729,S009525,2023-07-25,DE,iOS,variant,Beauty,68.02,6,0
ORD001815,U02731,S009533,2023-07-22,PL,iOS,control,Sports,85.13,4,0
ORD001816,U02732,S009536,2023-07-09,DE,Android,variant,Fashion,133.55,2,0
ORD001817,U02732,S009538,2023-07-24,DE,Android,variant,Beauty,108.07,3,0
ORD001818,U02735,S009547,2023-07-11,DE,iOS,variant,Fashion,276.06,1,1
ORD001819,U02739,S009563,2023-07-23,RO,iOS,control,Sports,146.33,2,0
ORD001820,U02740,S009568,2023-06-07,DE,Android,control,Electronics,79.22,1,0
ORD001821,U02741,S009570,2023-08-18,CZ,iOS,variant,Home & Garden,29.12,2,0
ORD001822,U02743,S009579,2023-07-01,DE,iOS,variant,Fashion,256.21,4,0
ORD001823,U02744,S009580,2023-08-20,DE,Android,control,Fashion,113.06,1,0
ORD001824,U02746,S009589,2023-08-14,DE,Android,variant,Fashion,79.86,6,0
ORD001825,U02746,S009590,2023-07-09,DE,Android,control,Beauty,80.11,4,0
ORD001826,U02748,S009593,2023-08-27,PL,Android,control,Beauty,132.96,5,0
ORD001827,U02749,S009600,2023-07-02,DE,iOS,control,Electronics,288.89,1,0
ORD001828,U02751,S009606,2023-06-08,PL,Android,control,Sports,22.57,1,0
ORD001829,U02753,S009611,2023-07-29,DE,iOS,variant,Fashion,286.47,3,0
ORD001830,U02753,S009612,2023-06-11,DE,iOS,control,Beauty,83.88,3,0
ORD001831,U02753,S009613,2023-06-13,DE,iOS,variant,Sports,239.08,3,0
ORD001832,U02754,S009616,2023-06-09,RO,iOS,control,Home & Garden,246.7,1,0
ORD001833,U02754,S009619,2023-07-07,RO,iOS,variant,Home & Garden,78.69,6,0
ORD001834,U02756,S009629,2023-08-08,DE,Android,variant,Home & Garden,77.33,5,0
ORD001835,U02757,S009633,2023-08-17,DE,Android,control,Home & Garden,244.28,6,0
ORD001836,U02760,S009642,2023-07-25,PL,Android,control,Sports,55.77,4,0
ORD001837,U02760,S009645,2023-08-01,PL,Android,control,Sports,25.36,5,0
ORD001838,U02761,S009649,2023-06-20,PL,Android,control,Home & Garden,258.08,1,0
ORD001839,U02763,S009652,2023-06-23,DE,Android,variant,Electronics,38.13,4,0
ORD001840,U02763,S009653,2023-08-13,DE,Android,control,Sports,102.64,3,0
ORD001841,U02766,S009663,2023-08-26,DE,iOS,control,Sports,261.01,2,0
ORD001842,U02766,S009664,2023-06-13,DE,iOS,variant,Electronics,125.15,6,1
ORD001843,U02767,S009667,2023-08-09,PL,Android,variant,Home & Garden,192.92,2,1
ORD001844,U02767,S009668,2023-06-16,PL,Android,variant,Electronics,147.0,2,1
ORD001845,U02768,S009671,2023-08-13,RO,Android,variant,Electronics,39.48,5,0
ORD001846,U02769,S009676,2023-07-30,DE,iOS,variant,Beauty,214.21,5,0
ORD001847,U02771,S009686,2023-08-15,DE,Android,variant,Fashion,174.42,3,0
ORD001848,U02775,S009697,2023-06-25,DE,iOS,control,Electronics,151.37,1,0
ORD001849,U02776,S009699,2023-07-07,RO,Android,variant,Fashion,170.96,3,0
ORD001850,U02779,S009709,2023-08-02,DE,Android,variant,Sports,52.68,1,0
ORD001851,U02779,S009710,2023-06-30,DE,Android,variant,Electronics,19.37,3,0
ORD001852,U02779,S009712,2023-06-25,DE,Android,control,Electronics,119.99,3,0
ORD001853,U02780,S009714,2023-07-28,DE,Android,control,Beauty,52.98,2,0
ORD001854,U02781,S009718,2023-06-15,CZ,Android,control,Sports,90.88,4,1
ORD001855,U02781,S009720,2023-07-02,CZ,Android,variant,Home & Garden,253.78,4,0
ORD001856,U02782,S009723,2023-08-02,PL,Android,variant,Electronics,126.89,4,0
ORD001857,U02784,S009729,2023-07-27,DE,iOS,variant,Beauty,276.69,5,0
ORD001858,U02784,S009730,2023-06-15,DE,iOS,control,Sports,196.16,5,0
ORD001859,U02788,S009743,2023-08-03,PL,iOS,variant,Home & Garden,227.14,6,0
ORD001860,U02789,S009748,2023-06-20,DE,iOS,variant,Fashion,172.49,3,0
ORD001861,U02790,S009751,2023-08-26,PL,Android,variant,Sports,162.92,3,0
ORD001862,U02793,S009761,2023-08-25,SK,Android,variant,Fashion,110.01,3,0
ORD001863,U02795,S009769,2023-06-05,DE,iOS,control,Fashion,155.34,3,0
ORD001864,U02795,S009770,2023-06-02,DE,iOS,variant,Electronics,164.53,5,0
ORD001865,U02795,S009771,2023-06-18,DE,iOS,variant,Sports,63.59,6,0
ORD001866,U02796,S009773,2023-06-01,SK,iOS,variant,Fashion,20.72,6,1
ORD001867,U02797,S009779,2023-06-23,DE,Android,variant,Sports,269.18,2,0
ORD001868,U02800,S009791,2023-07-04,DE,iOS,control,Electronics,273.92,2,1
ORD001869,U02801,S009793,2023-07-09,SK,Android,variant,Fashion,278.74,4,0
ORD001870,U02802,S009796,2023-08-03,PL,iOS,control,Electronics,92.78,4,0
ORD001871,U02803,S009800,2023-07-12,DE,Android,control,Home & Garden,193.33,2,0
ORD001872,U02805,S009807,2023-07-17,PL,Android,control,Sports,269.22,1,0
ORD001873,U02806,S009808,2023-08-01,CZ,Android,control,Fashion,283.43,1,0
ORD001874,U02808,S009816,2023-07-07,DE,Android,variant,Home & Garden,245.9,4,0
ORD001875,U02808,S009817,2023-07-01,DE,Android,variant,Beauty,228.06,2,0
ORD001876,U02808,S009820,2023-06-07,DE,Android,control,Home & Garden,35.09,4,0
ORD001877,U02811,S009831,2023-07-08,DE,iOS,control,Electronics,112.8,4,1
ORD001878,U02812,S009833,2023-08-02,DE,Android,variant,Electronics,50.62,2,0
ORD001879,U02813,S009836,2023-08-09,DE,Android,variant,Home & Garden,53.6,1,0
ORD001880,U02813,S009837,2023-08-06,DE,Android,variant,Electronics,92.85,6,0
ORD001881,U02814,S009841,2023-07-22,SK,Android,control,Sports,16.0,3,0
ORD001882,U02815,S009842,2023-07-22,DE,Android,control,Beauty,298.29,2,0
ORD001883,U02816,S009847,2023-08-09,SK,iOS,control,Home & Garden,151.24,4,0
ORD001884,U02818,S009857,2023-08-17,DE,iOS,control,Sports,94.41,5,0
ORD001885,U02820,S009863,2023-07-16,PL,Android,control,Fashion,152.22,3,0
ORD001886,U02823,S009871,2023-06-28,DE,Android,variant,Fashion,169.06,2,0
ORD001887,U02824,S009876,2023-08-16,CZ,Android,control,Home & Garden,181.16,5,0
ORD001888,U02825,S009878,2023-07-21,DE,iOS,control,Sports,39.82,5,0
ORD001889,U02827,S009887,2023-07-25,PL,iOS,control,Home & Garden,266.0,5,0
ORD001890,U02830,S009896,2023-07-14,RO,iOS,control,Fashion,136.43,5,1
ORD001891,U02831,S009900,2023-08-26,CZ,iOS,variant,Home & Garden,261.44,3,1
ORD001892,U02833,S009907,2023-08-26,CZ,Android,control,Sports,57.15,5,0
ORD001893,U02834,S009909,2023-06-10,PL,Android,control,Electronics,26.29,3,0
ORD001894,U02835,S009912,2023-06-13,DE,iOS,variant,Home & Garden,115.78,4,0
ORD001895,U02835,S009915,2023-08-05,DE,iOS,variant,Beauty,50.08,5,0
ORD001896,U02839,S009930,2023-08-10,PL,Android,variant,Sports,140.15,5,0
ORD001897,U02841,S009934,2023-06-17,DE,iOS,variant,Fashion,133.4,4,0
ORD001898,U02842,S009941,2023-08-25,PL,iOS,variant,Fashion,47.0,6,0
ORD001899,U02843,S009944,2023-08-07,RO,Android,control,Home & Garden,256.46,2,0
ORD001900,U02846,S009950,2023-08-09,DE,iOS,variant,Fashion,273.98,2,1
ORD001901,U02847,S009952,2023-07-21,DE,Android,control,Sports,19.37,2,0
ORD001902,U02847,S009953,2023-07-13,DE,Android,variant,Fashion,98.54,5,0
ORD001903,U02849,S009961,2023-08-06,PL,Android,variant,Beauty,285.32,6,0
ORD001904,U02849,S009962,2023-08-14,PL,Android,control,Fashion,70.04,5,1
ORD001905,U02850,S009964,2023-08-08,DE,iOS,control,Sports,202.07,5,0
ORD001906,U02852,S009967,2023-07-08,RO,iOS,control,Electronics,232.22,4,0
ORD001907,U02853,S009974,2023-08-13,PL,Android,variant,Beauty,51.57,1,0
ORD001908,U02854,S009976,2023-08-29,PL,Android,variant,Fashion,138.69,1,0
ORD001909,U02857,S009986,2023-06-05,PL,iOS,control,Sports,95.55,6,0
ORD001910,U02858,S009988,2023-07-16,DE,iOS,variant,Beauty,235.47,3,0
ORD001911,U02859,S009993,2023-08-01,PL,Android,variant,Sports,273.39,1,0
ORD001912,U02859,S009995,2023-08-10,PL,Android,variant,Fashion,17.64,3,0
ORD001913,U02860,S009997,2023-07-08,DE,Android,variant,Fashion,176.89,4,1
ORD001914,U02861,S010002,2023-08-21,SK,Android,control,Electronics,240.34,2,0
ORD001915,U02862,S010004,2023-07-12,PL,Android,variant,Home & Garden,62.79,2,0
ORD001916,U02862,S010005,2023-07-11,PL,Android,control,Sports,181.47,4,0
ORD001917,U02863,S010007,2023-08-07,CZ,Android,control,Home & Garden,220.12,4,1
ORD001918,U02866,S010018,2023-06-12,PL,iOS,control,Beauty,102.08,5,0
ORD001919,U02868,S010024,2023-06-24,DE,iOS,variant,Electronics,165.04,1,0
ORD001920,U02871,S010035,2023-06-29,DE,Android,control,Sports,72.37,5,0
ORD001921,U02872,S010039,2023-06-22,PL,iOS,control,Sports,132.18,2,0
ORD001922,U02873,S010042,2023-06-14,CZ,Android,variant,Electronics,291.91,1,0
ORD001923,U02873,S010043,2023-07-06,CZ,Android,variant,Home & Garden,235.64,2,0
ORD001924,U02881,S010071,2023-08-25,CZ,iOS,control,Fashion,285.0,6,0
ORD001925,U02888,S010096,2023-07-22,PL,Android,control,Electronics,205.02,5,0
ORD001926,U02889,S010098,2023-06-01,DE,Android,variant,Fashion,167.14,5,0
ORD001927,U02891,S010104,2023-08-25,DE,Android,variant,Home & Garden,121.3,4,0
ORD001928,U02891,S010105,2023-07-07,DE,Android,control,Sports,59.45,2,0
ORD001929,U02892,S010109,2023-06-05,DE,Android,variant,Fashion,215.45,6,0
ORD001930,U02892,S010110,2023-06-10,DE,Android,variant,Fashion,26.24,3,1
ORD001931,U02892,S010111,2023-08-02,DE,Android,variant,Electronics,54.22,5,0
ORD001932,U02895,S010118,2023-06-19,DE,iOS,control,Sports,176.62,2,0
ORD001933,U02895,S010121,2023-06-16,DE,iOS,control,Fashion,250.87,5,0
ORD001934,U02895,S010122,2023-08-11,DE,iOS,variant,Fashion,190.76,6,0
ORD001935,U02897,S010129,2023-07-07,CZ,iOS,variant,Home & Garden,89.4,3,1
ORD001936,U02899,S010135,2023-07-10,DE,Android,variant,Home & Garden,218.12,4,0
ORD001937,U02899,S010139,2023-08-10,DE,Android,control,Electronics,202.33,3,1
ORD001938,U02900,S010140,2023-06-26,RO,iOS,variant,Electronics,129.66,3,0
ORD001939,U02902,S010148,2023-07-07,CZ,Android,variant,Sports,89.72,4,0
ORD001940,U02904,S010154,2023-07-09,RO,iOS,variant,Sports,294.92,2,1
ORD001941,U02905,S010159,2023-08-20,RO,iOS,control,Fashion,202.46,1,0
ORD001942,U02906,S010163,2023-07-23,DE,Android,variant,Sports,264.74,4,0
ORD001943,U02907,S010166,2023-06-11,CZ,Android,variant,Beauty,198.94,5,0
ORD001944,U02909,S010175,2023-08-07,DE,Android,control,Fashion,170.62,6,0
ORD001945,U02910,S010180,2023-07-07,DE,Android,variant,Beauty,289.21,3,0
ORD001946,U02915,S010195,2023-07-16,DE,Android,control,Sports,257.79,5,0
ORD001947,U02917,S010203,2023-06-06,DE,iOS,control,Fashion,167.0,5,0
ORD001948,U02918,S010206,2023-06-30,PL,Android,control,Home & Garden,54.4,1,0
ORD001949,U02920,S010214,2023-06-19,DE,Android,variant,Fashion,203.62,5,1
ORD001950,U02923,S010222,2023-08-26,DE,iOS,variant,Sports,207.28,3,0
ORD001951,U02924,S010227,2023-08-05,RO,iOS,variant,Sports,55.08,3,0
ORD001952,U02927,S010234,2023-06-07,RO,iOS,control,Electronics,45.39,1,0
ORD001953,U02929,S010243,2023-06-29,PL,iOS,variant,Fashion,56.06,1,0
ORD001954,U02931,S010247,2023-08-04,SK,iOS,control,Electronics,200.93,1,0
ORD001955,U02931,S010250,2023-06-01,SK,iOS,variant,Home & Garden,254.2,6,0
ORD001956,U02932,S010251,2023-06-14,CZ,Android,variant,Fashion,104.21,4,1
ORD001957,U02933,S010256,2023-06-10,CZ,Android,variant,Fashion,236.69,5,0
ORD001958,U02934,S010258,2023-08-08,DE,Android,variant,Fashion,15.15,1,0
ORD001959,U02935,S010260,2023-06-14,DE,Android,control,Beauty,184.8,4,0
ORD001960,U02935,S010261,2023-06-22,DE,Android,control,Sports,271.45,2,0
ORD001961,U02936,S010265,2023-06-12,CZ,Android,variant,Home & Garden,253.84,5,0
ORD001962,U02938,S010269,2023-07-28,PL,Android,control,Beauty,134.39,5,0
ORD001963,U02938,S010271,2023-07-20,PL,Android,control,Fashion,143.85,6,0
ORD001964,U02938,S010272,2023-08-25,PL,Android,control,Home & Garden,126.53,5,0
ORD001965,U02939,S010275,2023-08-27,DE,Android,control,Beauty,192.39,6,0
ORD001966,U02940,S010277,2023-07-24,CZ,Android,variant,Electronics,258.71,2,0
ORD001967,U02942,S010288,2023-06-28,PL,Android,control,Electronics,217.62,4,0
ORD001968,U02942,S010290,2023-06-15,PL,Android,variant,Home & Garden,171.06,1,0
ORD001969,U02943,S010292,2023-07-18,DE,Android,variant,Home & Garden,20.98,4,0
ORD001970,U02943,S010294,2023-07-05,DE,Android,variant,Electronics,215.32,3,0
ORD001971,U02946,S010300,2023-08-01,CZ,iOS,variant,Sports,284.79,4,0
ORD001972,U02947,S010303,2023-06-05,PL,iOS,control,Electronics,263.76,5,0
ORD001973,U02950,S010312,2023-06-28,PL,Android,control,Electronics,14.25,2,0
ORD001974,U02951,S010317,2023-07-17,PL,Android,control,Sports,96.79,5,1
ORD001975,U02952,S010318,2023-08-09,DE,Android,variant,Sports,18.07,3,0
ORD001976,U02954,S010326,2023-06-11,DE,Android,control,Sports,187.83,1,0
ORD001977,U02957,S010336,2023-06-03,PL,Android,control,Fashion,142.86,2,0
ORD001978,U02963,S010352,2023-07-19,DE,Android,variant,Home & Garden,55.9,5,0
ORD001979,U02963,S010356,2023-07-24,DE,Android,variant,Beauty,115.75,2,0
ORD001980,U02964,S010357,2023-07-17,DE,Android,control,Beauty,161.41,4,1
ORD001981,U02965,S010361,2023-06-24,DE,Android,control,Home & Garden,181.69,4,0
ORD001982,U02965,S010363,2023-08-11,DE,Android,variant,Beauty,53.35,5,1
ORD001983,U02966,S010366,2023-08-18,RO,iOS,variant,Home & Garden,299.35,2,0
ORD001984,U02969,S010378,2023-08-19,DE,Android,control,Home & Garden,115.32,2,0
ORD001985,U02973,S010386,2023-06-24,DE,iOS,variant,Sports,141.81,3,0
ORD001986,U02973,S010389,2023-08-10,DE,iOS,variant,Beauty,172.52,4,0
ORD001987,U02975,S010396,2023-07-06,PL,iOS,variant,Fashion,32.16,6,0
ORD001988,U02978,S010404,2023-08-07,DE,Android,variant,Electronics,99.19,1,0
ORD001989,U02978,S010406,2023-06-21,DE,Android,variant,Electronics,249.32,2,0
ORD001990,U02981,S010413,2023-06-09,PL,iOS,control,Sports,24.97,4,0
ORD001991,U02982,S010416,2023-06-08,PL,Android,variant,Electronics,37.05,4,0
ORD001992,U02983,S010423,2023-08-09,PL,iOS,variant,Beauty,259.06,6,0
ORD001993,U02986,S010430,2023-07-29,CZ,Android,variant,Fashion,56.83,3,0
ORD001994,U02989,S010439,2023-07-06,CZ,Android,control,Fashion,111.01,1,0
ORD001995,U02990,S010444,2023-07-05,DE,Android,variant,Beauty,123.21,2,0
ORD001996,U02994,S010457,2023-07-12,RO,Android,control,Beauty,52.22,2,0
ORD001997,U02994,S010460,2023-07-01,RO,Android,variant,Electronics,53.14,4,1
ORD001998,U02995,S010461,2023-07-25,PL,iOS,variant,Fashion,117.38,3,0
ORD001999,U02996,S010467,2023-06-20,PL,Android,variant,Sports,81.86,6,0
ORD002000,U02999,S010478,2023-07-14,SK,Android,control,Sports,261.13,2,1
ORD002001,U03002,S010490,2023-07-17,CZ,Android,variant,Electronics,62.3,2,0
ORD002002,U03002,S010491,2023-07-22,CZ,Android,control,Beauty,128.28,5,0
ORD002003,U03002,S010494,2023-08-16,CZ,Android,control,Home & Garden,125.51,6,0
ORD002004,U03003,S010497,2023-08-22,PL,iOS,variant,Beauty,78.38,6,0
ORD002005,U03003,S010498,2023-07-24,PL,iOS,variant,Fashion,11.33,2,0
ORD002006,U03004,S010500,2023-08-24,DE,Android,variant,Home & Garden,130.36,5,0
ORD002007,U03004,S010501,2023-08-03,DE,Android,variant,Home & Garden,258.77,6,0
ORD002008,U03006,S010510,2023-06-24,RO,Android,variant,Beauty,244.29,5,0
ORD002009,U03007,S010511,2023-06-21,DE,Android,variant,Beauty,85.77,1,0
ORD002010,U03008,S010515,2023-07-16,PL,iOS,control,Beauty,11.98,2,0
ORD002011,U03008,S010516,2023-08-03,PL,iOS,control,Sports,266.59,2,1
ORD002012,U03008,S010517,2023-06-01,PL,iOS,control,Electronics,229.11,6,0
ORD002013,U03009,S010523,2023-06-26,DE,iOS,variant,Home & Garden,125.72,3,0
ORD002014,U03012,S010532,2023-06-10,DE,iOS,variant,Fashion,36.88,2,0
ORD002015,U03012,S010533,2023-06-22,DE,iOS,variant,Beauty,267.86,4,1
ORD002016,U03013,S010536,2023-07-23,CZ,Android,control,Beauty,17.79,6,0
ORD002017,U03013,S010537,2023-07-10,CZ,Android,control,Electronics,86.89,5,0
ORD002018,U03014,S010540,2023-08-16,PL,iOS,variant,Fashion,23.18,6,0
ORD002019,U03016,S010548,2023-07-06,CZ,Android,control,Home & Garden,158.77,5,0
ORD002020,U03016,S010549,2023-06-13,CZ,Android,control,Fashion,233.72,5,0
ORD002021,U03017,S010552,2023-06-26,DE,Android,variant,Electronics,264.03,2,0
ORD002022,U03017,S010554,2023-08-25,DE,Android,variant,Fashion,130.23,5,0
ORD002023,U03020,S010563,2023-07-14,DE,Android,variant,Beauty,264.82,4,0
ORD002024,U03022,S010567,2023-08-06,DE,Android,variant,Fashion,43.08,6,0
ORD002025,U03022,S010568,2023-07-15,DE,Android,control,Electronics,198.48,3,0
ORD002026,U03024,S010574,2023-06-19,DE,Android,variant,Sports,51.76,5,0
ORD002027,U03025,S010577,2023-06-03,PL,Android,control,Beauty,178.46,2,0
ORD002028,U03026,S010578,2023-06-22,PL,Android,variant,Sports,145.43,2,0
ORD002029,U03026,S010579,2023-08-09,PL,Android,control,Sports,175.61,2,1
ORD002030,U03026,S010580,2023-07-11,PL,Android,variant,Home & Garden,278.32,5,0
ORD002031,U03027,S010583,2023-06-27,DE,Android,control,Beauty,117.78,2,0
ORD002032,U03028,S010587,2023-07-08,PL,Android,control,Home & Garden,248.82,4,0
ORD002033,U03031,S010596,2023-08-13,DE,iOS,variant,Sports,22.5,6,0
ORD002034,U03031,S010598,2023-06-05,DE,iOS,variant,Fashion,208.94,5,0
ORD002035,U03032,S010601,2023-06-01,CZ,iOS,control,Home & Garden,263.69,6,0
ORD002036,U03034,S010607,2023-07-28,SK,Android,variant,Fashion,295.28,6,0
ORD002037,U03037,S010616,2023-08-02,DE,Android,control,Beauty,198.79,6,0
ORD002038,U03037,S010618,2023-07-09,DE,Android,variant,Sports,171.12,3,0
ORD002039,U03038,S010622,2023-08-01,DE,Android,variant,Electronics,291.81,3,0
ORD002040,U03039,S010626,2023-08-05,CZ,iOS,variant,Beauty,285.55,5,0
