user_id,country,device,user_type,registration_date,age_group
U02524,SK,iOS,new,2023-09-26,18-24
U02525,PL,iOS,returning,2023-07-24,35-44
U02526,RO,iOS,returning,2023-10-11,18-24
U02527,PL,Android,new,2023-01-29,25-34
U02528,RO,iOS,new,2023-12-20,45-54
U02529,DE,iOS,returning,2023-04-01,18-24
U02530,CZ,iOS,returning,2023-04-08,25-34
U02531,DE,Android,new,2023-09-25,55+
U02532,PL,Android,returning,2023-09-02,35-44
U02533,DE,Android,new,2023-11-21,45-54
U02534,DE,Android,returning,2023-04-12,35-44
U02535,DE,Android,returning,2023-10-19,45-54
U02536,DE,iOS,returning,2023-11-26,45-54
U02537,DE,Android,new,2023-01-01,25-34
U02538,PL,Android,returning,2023-06-18,35-44
U02539,SK,Android,new,2023-05-16,55+
U02540,DE,Android,returning,2023-09-15,25-34
U02541,DE,iOS,returning,2023-09-07,45-54
U02542,DE,iOS,returning,2023-03-25,18-24
U02543,DE,iOS,returning,2023-08-15,25-34
U02544,CZ,Android,returning,2023-02-25,35-44
U02545,PL,iOS,returning,2023-09-29,25-34
U02546,CZ,Android,new,2023-10-20,45-54
U02547,SK,iOS,new,2023-03-29,55+
U02548,CZ,iOS,returning,2023-08-31,35-44
U02549,RO,Android,returning,2023-04-28,35-44
U02550,DE,Android,new,2023-07-09,35-44
U02551,DE,Android,returning,2023-08-19,18-24
U02552,DE,Android,returning,2023-07-26,25-34
U02553,CZ,Android,returning,2023-08-22,25-34
U02554,CZ,Android,new,2023-12-05,35-44
U02555,CZ,Android,returning,2023-08-07,25-34
U02556,PL,Android,new,2023-04-21,18-24
U02557,DE,iOS,returning,2023-05-05,55+
U02558,RO,iOS,returning,2023-08-29,45-54
U02559,RO,iOS,new,2023-12-19,55+
U02560,DE,Android,returning,2023-10-28,35-44
U02561,DE,iOS,new,2023-10-03,25-34
U02562,DE,iOS,new,2023-02-07,25-34
U02563,PL,Android,returning,2023-03-19,45-54
U02564,DE,Android,returning,2023-05-06,55+
U02565,SK,iOS,new,2023-09-29,18-24
U02566,CZ,Android,returning,2023-12-25,45-54
U02567,DE,Android,returning,2023-04-20,35-44
U02568,CZ,iOS,new,2023-04-12,18-24
U02569,DE,Android,new,2023-03-13,45-54
U02570,SK,Android,returning,2023-01-25,35-44
U02571,PL,iOS,returning,2023-01-09,35-44
U02572,PL,Android,returning,2023-10-03,18-24
U02573,DE,Android,new,2023-10-17,25-34
U02574,SK,Android,returning,2023-09-20,55+
U02575,RO,iOS,returning,2023-11-29,45-54
U02576,PL,iOS,returning,2023-05-22,25-34
U02577,DE,Android,returning,2023-11-30,45-54
U02578,CZ,iOS,returning,2023-09-28,18-24
U02579,PL,Android,returning,2023-07-25,18-24
U02580,DE,Android,new,2023-01-05,25-34
U02581,CZ,Android,returning,2023-10-27,25-34
U02582,RO,iOS,returning,2023-10-22,55+
U02583,DE,Android,new,2023-03-20,18-24
U02584,PL,iOS,new,2023-01-14,25-34
U02585,DE,Android,returning,2023-10-04,25-34
U02586,DE,Android,new,2023-12-03,35-44
U02587,RO,Android,new,2023-04-30,25-34
U02588,DE,iOS,new,2023-08-14,25-34
U02589,DE,Android,new,2023-07-14,45-54
U02590,SK,Android,new,2023-10-30,55+
U02591,DE,iOS,new,2023-09-22,45-54
U02592,DE,iOS,new,2023-11-06,25-34
U02593,CZ,Android,new,2023-02-16,18-24
U02594,DE,Android,new,2023-08-22,18-24
U02595,DE,Android,new,2023-07-01,35-44
U02596,RO,Android,returning,2023-04-28,45-54
U02597,DE,iOS,returning,2023-08-30,35-44
U02598,DE,Android,returning,2023-01-24,25-34
U02599,DE,iOS,returning,2023-09-23,18-24
U02600,SK,iOS,returning,2023-11-02,35-44
U02601,PL,Android,new,2023-11-13,55+
U02602,CZ,iOS,new,2023-03-19,18-24
U02603,DE,Android,new,2023-03-25,35-44
U02604,PL,Android,new,2023-05-16,18-24
U02605,DE,iOS,returning,2023-08-29,18-24
U02606,DE,Android,returning,2023-10-04,25-34
U02607,DE,iOS,new,2023-02-21,18-24
U02608,RO,Android,new,2023-02-27,55+
U02609,DE,iOS,returning,2023-08-14,35-44
U02610,PL,iOS,new,2023-09-01,55+
U02611,RO,iOS,new,2023-07-07,45-54
U02612,DE,Android,new,2023-10-20,25-34
U02613,CZ,iOS,returning,2023-04-26,35-44
U02614,DE,Android,new,2023-11-11,35-44
U02615,CZ,Android,returning,2023-06-18,55+
U02616,RO,Android,returning,2023-10-23,35-44
U02617,DE,Android,returning,2023-08-05,18-24
U02618,PL,iOS,returning,2023-07-17,18-24
U02619,PL,iOS,new,2023-03-15,45-54
U02620,DE,Android,returning,2023-06-15,25-34
U02621,SK,iOS,new,2023-11-18,25-34
U02622,PL,Android,new,2023-08-21,35-44
U02623,CZ,iOS,new,2023-12-02,25-34
U02624,DE,iOS,returning,2023-05-11,45-54
U02625,DE,iOS,returning,2023-12-06,35-44
U02626,CZ,Android,new,2023-02-02,55+
U02627,DE,iOS,returning,2023-03-06,18-24
U02628,CZ,Android,new,2023-10-09,45-54
U02629,PL,iOS,returning,2023-08-12,55+
U02630,DE,iOS,returning,2023-04-04,25-34
U02631,SK,Android,new,2023-03-14,35-44
U02632,PL,Android,returning,2023-09-27,55+
U02633,SK,Android,new,2023-01-25,55+
U02634,DE,Android,new,2023-03-27,55+
U02635,SK,iOS,new,2023-04-26,55+
U02636,SK,Android,returning,2023-08-06,45-54
U02637,DE,Android,new,2023-06-01,45-54
U02638,DE,iOS,new,2023-08-28,18-24
U02639,CZ,iOS,new,2023-05-09,55+
U02640,RO,Android,new,2023-11-01,25-34
U02641,SK,iOS,returning,2023-09-04,25-34
U02642,CZ,iOS,new,2023-07-20,25-34
U02643,SK,Android,returning,2023-05-08,35-44
U02644,SK,Android,returning,2023-03-13,25-34
U02645,PL,iOS,returning,2023-04-16,18-24
U02646,DE,Android,new,2023-11-23,55+
U02647,DE,Android,returning,2023-08-30,55+
U02648,PL,Android,returning,2023-11-09,35-44
U02649,RO,Android,returning,2023-05-20,35-44
U02650,PL,Android,new,2023-02-27,45-54
U02651,DE,Android,returning,2023-05-30,55+
U02652,SK,Android,returning,2023-11-03,45-54
U02653,RO,Android,returning,2023-12-26,35-44
U02654,RO,iOS,new,2023-05-22,35-44
U02655,DE,Android,returning,2023-07-02,25-34
U02656,PL,Android,returning,2023-10-27,18-24
U02657,PL,iOS,returning,2023-12-29,55+
U02658,SK,iOS,new,2023-09-23,18-24
U02659,SK,iOS,new,2023-10-30,18-24
U02660,RO,Android,returning,2023-03-02,55+
U02661,SK,iOS,new,2023-08-04,45-54
U02662,PL,Android,returning,2023-08-24,45-54
U02663,RO,Android,new,2023-12-09,35-44
U02664,DE,Android,new,2023-02-20,45-54
U02665,DE,iOS,new,2023-05-10,25-34
U02666,PL,Android,returning,2023-05-22,35-44
U02667,DE,iOS,returning,2023-03-24,35-44
U02668,CZ,iOS,new,2023-07-25,45-54
U02669,DE,iOS,returning,2023-02-15,25-34
U02670,SK,Android,returning,2023-06-12,45-54
U02671,PL,iOS,returning,2023-06-10,25-34
U02672,SK,Android,new,2023-05-16,45-54
U02673,CZ,iOS,new,2023-07-05,18-24
U02674,PL,iOS,returning,2023-04-08,55+
U02675,CZ,Android,new,2023-06-01,18-24
U02676,DE,iOS,returning,2023-04-12,45-54
U02677,DE,Android,new,2023-05-15,25-34
U02678,DE,iOS,returning,2023-07-17,35-44
U02679,PL,Android,returning,2023-11-11,45-54
U02680,DE,Android,returning,2023-01-21,18-24
U02681,DE,iOS,new,2023-09-11,25-34
U02682,PL,Android,new,2023-08-14,25-34
U02683,SK,Android,new,2023-01-11,55+
U02684,RO,Android,new,2023-10-10,55+
U02685,DE,Android,returning,2023-10-25,45-54
U02686,CZ,iOS,returning,2023-05-14,35-44
U02687,DE,iOS,returning,2023-08-09,35-44
U02688,DE,iOS,new,2023-10-04,25-34
U02689,PL,Android,returning,2023-10-03,55+
U02690,PL,Android,returning,2023-12-29,55+
U02691,CZ,iOS,returning,2023-04-27,55+
U02692,PL,Android,new,2023-04-25,55+
U02693,PL,Android,returning,2023-08-13,25-34
U02694,PL,Android,new,2023-01-12,35-44
U02695,SK,Android,returning,2023-09-02,18-24
U02696,PL,iOS,returning,2023-05-22,55+
U02697,PL,iOS,new,2023-09-09,45-54
U02698,CZ,Android,returning,2023-04-21,35-44
U02699,DE,iOS,returning,2023-06-19,45-54
U02700,CZ,iOS,returning,2023-03-15,18-24
U02701,DE,iOS,returning,2023-11-09,18-24
U02702,DE,Android,new,2023-11-11,25-34
U02703,RO,iOS,returning,2023-05-08,25-34
U02704,PL,Android,new,2023-01-16,18-24
U02705,RO,Android,returning,2023-02-18,45-54
U02706,DE,Android,returning,2023-07-28,25-34
U02707,DE,Android,new,2023-02-19,35-44
U02708,DE,Android,new,2023-09-13,35-44
U02709,PL,Android,returning,2023-11-28,55+
U02710,DE,iOS,returning,2023-05-12,18-24
U02711,DE,Android,returning,2023-12-16,55+
U02712,DE,Android,new,2023-01-07,55+
U02713,DE,Android,new,2023-10-16,55+
U02714,DE,Android,new,2023-09-13,25-34
U02715,DE,Android,new,2023-11-04,25-34
U02716,DE,iOS,new,2023-09-17,18-24
U02717,SK,iOS,new,2023-10-03,35-44
U02718,DE,iOS,returning,2023-05-30,25-34
U02719,PL,iOS,returning,2023-02-21,35-44
U02720,RO,Android,new,2023-08-21,45-54
U02721,CZ,Android,new,2023-03-01,25-34
U02722,RO,Android,returning,2023-05-03,18-24
U02723,DE,iOS,returning,2023-07-03,55+
U02724,SK,Android,returning,2023-02-20,55+
U02725,PL,Android,new,2023-10-16,55+
U02726,DE,Android,new,2023-11-26,25-34
U02727,RO,Android,new,2023-05-30,18-24
U02728,DE,Android,returning,2023-09-09,55+
U02729,DE,iOS,returning,2023-07-19,18-24
U02730,SK,Android,new,2023-09-28,55+
U02731,PL,iOS,returning,2023-10-20,55+
U02732,DE,Android,new,2023-01-15,55+
U02733,SK,iOS,new,2023-01-27,55+
U02734,SK,Android,returning,2023-09-26,18-24
U02735,DE,iOS,returning,2023-04-20,35-44
U02736,CZ,Android,returning,2023-02-07,55+
U02737,DE,Android,returning,2023-01-08,18-24
U02738,DE,Android,returning,2023-05-29,35-44
U02739,RO,iOS,new,2023-04-01,45-54
U02740,DE,Android,returning,2023-01-23,35-44
U02741,CZ,iOS,returning,2023-08-05,35-44
U02742,RO,iOS,returning,2023-04-15,45-54
U02743,DE,iOS,new,2023-12-20,25-34
U02744,DE,Android,returning,2023-09-07,18-24
U02745,CZ,Android,returning,2023-12-23,18-24
U02746,DE,Android,returning,2023-11-23,18-24
U02747,PL,Android,returning,2023-04-04,45-54
U02748,PL,Android,returning,2023-05-26,18-24
U02749,DE,iOS,new,2023-03-03,18-24
U02750,SK,Android,returning,2023-10-12,18-24
U02751,PL,Android,new,2023-08-29,45-54
U02752,DE,iOS,new,2023-04-05,45-54
U02753,DE,iOS,new,2023-11-12,18-24
U02754,RO,iOS,new,2023-12-06,25-34
U02755,DE,Android,new,2023-06-12,35-44
U02756,DE,Android,returning,2023-03-31,45-54
U02757,DE,Android,new,2023-07-14,25-34
U02758,DE,iOS,new,2023-11-18,45-54
U02759,SK,iOS,new,2023-02-05,25-34
U02760,PL,Android,new,2023-03-15,18-24
U02761,PL,Android,returning,2023-07-29,35-44
U02762,DE,iOS,returning,2023-07-09,18-24
U02763,DE,Android,new,2023-07-15,55+
U02764,SK,iOS,new,2023-03-03,55+
U02765,DE,iOS,returning,2023-02-07,55+
U02766,DE,iOS,new,2023-11-27,25-34
U02767,PL,Android,returning,2023-12-16,45-54
U02768,RO,Android,returning,2023-09-03,35-44
U02769,DE,iOS,new,2023-04-25,45-54
U02770,SK,Android,new,2023-05-12,35-44
U02771,DE,Android,returning,2023-03-15,25-34
U02772,DE,iOS,new,2023-07-25,45-54
U02773,SK,Android,returning,2023-08-04,45-54
U02774,DE,Android,new,2023-08-26,55+
U02775,DE,iOS,returning,2023-04-16,55+
U02776,RO,Android,returning,2023-07-06,45-54
U02777,PL,Android,new,2023-07-11,18-24
U02778,CZ,Android,returning,2023-10-05,55+
U02779,DE,Android,returning,2023-07-31,25-34
U02780,DE,Android,new,2023-12-04,45-54
U02781,CZ,Android,returning,2023-01-13,35-44
U02782,PL,Android,new,2023-12-15,25-34
U02783,PL,Android,returning,2023-03-19,25-34
U02784,DE,iOS,returning,2023-09-07,18-24
U02785,DE,Android,new,2023-12-13,18-24
U02786,SK,Android,returning,2023-06-19,25-34
U02787,RO,Android,new,2023-03-19,55+
U02788,PL,iOS,returning,2023-06-11,25-34
U02789,DE,iOS,new,2023-05-29,25-34
U02790,PL,Android,returning,2023-03-25,25-34
U02791,PL,Android,returning,2023-10-15,25-34
U02792,CZ,Android,new,2023-02-28,18-24
U02793,SK,Android,returning,2023-03-11,18-24
U02794,CZ,iOS,returning,2023-10-28,55+
U02795,DE,iOS,returning,2023-10-20,55+
U02796,SK,iOS,returning,2023-06-26,18-24
U02797,DE,Android,new,2023-04-01,25-34
U02798,RO,iOS,returning,2023-02-26,35-44
U02799,CZ,iOS,new,2023-05-30,55+
U02800,DE,iOS,new,2023-09-11,25-34
U02801,SK,Android,new,2023-07-06,55+
U02802,PL,iOS,new,2023-01-13,25-34
U02803,DE,Android,new,2023-12-25,18-24
U02804,CZ,iOS,returning,2023-05-20,18-24
U02805,PL,Android,returning,2023-06-20,55+
U02806,CZ,Android,new,2023-01-06,45-54
U02807,DE,iOS,new,2023-07-14,45-54
U02808,DE,Android,returning,2023-06-21,45-54
U02809,CZ,Android,new,2023-07-28,35-44
U02810,DE,Android,new,2023-10-10,45-54
U02811,DE,iOS,new,2023-12-10,55+
U02812,DE,Android,returning,2023-02-28,25-34
U02813,DE,Android,returning,2023-02-08,25-34
U02814,SK,Android,new,2023-02-14,35-44
U02815,DE,Android,returning,2023-11-13,45-54
U02816,SK,iOS,new,2023-11-20,18-24
U02817,CZ,Android,returning,2023-01-29,18-24
U02818,DE,iOS,new,2023-04-06,25-34
U02819,DE,Android,new,2023-04-18,55+
U02820,PL,Android,returning,2023-04-09,55+
U02821,DE,Android,returning,2023-12-28,18-24
U02822,DE,Android,new,2023-08-15,25-34
U02823,DE,Android,returning,2023-05-15,18-24
U02824,CZ,Android,returning,2023-12-26,25-34
U02825,DE,iOS,new,2023-03-25,45-54
U02826,PL,Android,new,2023-09-17,35-44
U02827,PL,iOS,returning,2023-05-04,35-44
U02828,CZ,Android,new,2023-05-25,35-44
U02829,PL,iOS,new,2023-01-31,45-54
U02830,RO,iOS,new,2023-01-07,35-44
U02831,CZ,iOS,new,2023-12-24,35-44
U02832,PL,iOS,returning,2023-06-13,45-54
U02833,CZ,Android,returning,2023-06-03,25-34
U02834,PL,Android,new,2023-04-27,45-54
U02835,DE,iOS,returning,2023-08-25,45-54
U02836,SK,Android,new,2023-08-26,45-54
U02837,RO,iOS,returning,2023-08-03,45-54
U02838,DE,Android,new,2023-11-20,25-34
U02839,PL,Android,new,2023-03-19,45-54
U02840,DE,Android,new,2023-08-30,45-54
U02841,DE,iOS,returning,2023-03-23,25-34
U02842,PL,iOS,new,2023-04-08,25-34
U02843,RO,Android,returning,2023-09-07,18-24
U02844,CZ,iOS,new,2023-06-15,55+
U02845,SK,Android,new,2023-09-11,35-44
U02846,DE,iOS,returning,2023-11-20,45-54
U02847,DE,Android,new,2023-11-10,35-44
U02848,SK,Android,returning,2023-12-19,18-24
U02849,PL,Android,new,2023-01-10,35-44
U02850,DE,iOS,new,2023-12-19,45-54
U02851,PL,Android,new,2023-05-24,25-34
U02852,RO,iOS,returning,2023-03-07,25-34
U02853,PL,Android,returning,2023-12-29,45-54
U02854,PL,Android,returning,2023-10-16,18-24
U02855,CZ,iOS,new,2023-07-16,45-54
U02856,PL,iOS,returning,2023-08-25,35-44
U02857,PL,iOS,returning,2023-02-04,35-44
U02858,DE,iOS,new,2023-12-31,25-34
U02859,PL,Android,returning,2023-04-25,45-54
U02860,DE,Android,new,2023-10-15,35-44
U02861,SK,Android,returning,2023-11-06,25-34
U02862,PL,Android,new,2023-11-02,25-34
U02863,CZ,Android,returning,2023-09-26,45-54
U02864,SK,Android,new,2023-12-25,25-34
U02865,DE,iOS,returning,2023-06-01,18-24
U02866,PL,iOS,new,2023-07-08,45-54
U02867,DE,Android,new,2023-10-12,35-44
U02868,DE,iOS,returning,2023-08-22,25-34
U02869,DE,iOS,new,2023-10-28,35-44
U02870,PL,Android,returning,2023-10-10,45-54
U02871,DE,Android,new,2023-10-09,25-34
U02872,PL,iOS,returning,2023-06-17,35-44
U02873,CZ,Android,returning,2023-10-17,25-34
U02874,DE,Android,new,2023-09-12,55+
U02875,RO,Android,returning,2023-03-25,35-44
U02876,DE,Android,new,2023-06-23,45-54
U02877,DE,Android,returning,2023-10-07,25-34
U02878,SK,iOS,new,2023-10-08,18-24
U02879,DE,Android,returning,2023-05-14,18-24
U02880,PL,iOS,returning,2023-01-27,18-24
U02881,CZ,iOS,returning,2023-04-23,25-34
U02882,DE,Android,returning,2023-09-14,45-54
U02883,PL,Android,new,2023-01-10,45-54
U02884,DE,Android,new,2023-10-09,25-34
U02885,PL,Android,new,2023-10-26,35-44
U02886,SK,Android,new,2023-09-18,55+
U02887,RO,iOS,new,2023-01-04,55+
U02888,PL,Android,new,2023-07-11,55+
U02889,DE,Android,new,2023-05-12,18-24
U02890,DE,Android,returning,2023-11-30,55+
U02891,DE,Android,new,2023-07-27,18-24
U02892,DE,Android,returning,2023-04-16,25-34
U02893,SK,Android,new,2023-10-31,25-34
U02894,SK,iOS,new,2023-10-18,18-24
U02895,DE,iOS,returning,2023-06-08,25-34
U02896,RO,Android,new,2023-09-13,45-54
U02897,CZ,iOS,returning,2023-11-05,55+
U02898,CZ,iOS,returning,2023-05-27,18-24
U02899,DE,Android,new,2023-11-12,18-24
U02900,RO,iOS,new,2023-01-06,45-54
U02901,RO,Android,new,2023-10-18,25-34
U02902,CZ,Android,new,2023-08-05,18-24
U02903,CZ,iOS,new,2023-06-02,35-44
U02904,RO,iOS,returning,2023-08-22,25-34
U02905,RO,iOS,returning,2023-03-03,18-24
U02906,DE,Android,returning,2023-09-01,45-54
U02907,CZ,Android,new,2023-10-24,55+
U02908,DE,iOS,new,2023-09-03,45-54
U02909,DE,Android,new,2023-12-14,45-54
U02910,DE,Android,returning,2023-07-31,18-24
U02911,CZ,iOS,new,2023-05-24,35-44
U02912,CZ,iOS,new,2023-01-13,45-54
U02913,RO,Android,returning,2023-01-01,45-54
U02914,RO,Android,new,2023-10-14,18-24
U02915,DE,Android,returning,2023-05-27,45-54
U02916,DE,iOS,new,2023-10-06,55+
U02917,DE,iOS,new,2023-10-04,25-34
U02918,PL,Android,new,2023-10-25,35-44
U02919,SK,iOS,returning,2023-03-17,55+
U02920,DE,Android,returning,2023-07-28,25-34
U02921,RO,iOS,returning,2023-06-20,55+
U02922,DE,Android,returning,2023-12-15,25-34
U02923,DE,iOS,returning,2023-11-03,55+
U02924,RO,iOS,returning,2023-03-13,45-54
U02925,SK,iOS,returning,2023-02-11,55+
U02926,PL,Android,new,2023-01-22,55+
U02927,RO,iOS,returning,2023-12-07,35-44
U02928,DE,iOS,returning,2023-09-08,55+
U02929,PL,iOS,new,2023-07-22,35-44
U02930,CZ,iOS,new,2023-07-28,45-54
U02931,SK,iOS,new,2023-03-21,18-24
U02932,CZ,Android,returning,2023-09-16,35-44
U02933,CZ,Android,new,2023-05-04,18-24
U02934,DE,Android,new,2023-04-08,25-34
U02935,DE,Android,returning,2023-12-15,45-54
U02936,CZ,Android,returning,2023-07-03,35-44
U02937,DE,Android,returning,2023-07-18,45-54
U02938,PL,Android,returning,2023-11-22,18-24
U02939,DE,Android,returning,2023-09-13,45-54
U02940,CZ,Android,returning,2023-10-03,35-44
U02941,PL,Android,new,2023-12-17,45-54
U02942,PL,Android,new,2023-02-14,18-24
U02943,DE,Android,returning,2023-08-21,45-54
U02944,DE,Android,returning,2023-01-18,45-54
U02945,PL,Android,returning,2023-04-21,55+
U02946,CZ,iOS,new,2023-12-12,55+
U02947,PL,iOS,new,2023-04-03,55+
U02948,CZ,Android,new,2023-12-01,55+
U02949,DE,Android,returning,2023-09-09,18-24
U02950,PL,Android,returning,2023-05-29,18-24
U02951,PL,Android,new,2023-04-12,25-34
U02952,DE,Android,new,2023-07-12,55+
U02953,DE,Android,returning,2023-09-10,18-24
U02954,DE,Android,returning,2023-02-21,55+
U02955,DE,Android,returning,2023-10-16,45-54
U02956,CZ,iOS,new,2023-01-11,55+
U02957,PL,Android,new,2023-02-24,45-54
U02958,DE,Android,returning,2023-02-04,35-44
U02959,PL,iOS,returning,2023-09-01,25-34
U02960,DE,Android,new,2023-03-03,25-34
U02961,CZ,Android,returning,2023-08-17,45-54
U02962,RO,iOS,returning,2023-02-04,18-24
U02963,DE,Android,new,2023-10-14,45-54
U02964,DE,Android,new,2023-01-06,55+
U02965,DE,Android,new,2023-12-07,25-34
U02966,RO,iOS,returning,2023-06-13,25-34
U02967,PL,Android,new,2023-12-06,45-54
U02968,PL,Android,returning,2023-10-11,25-34
U02969,DE,Android,returning,2023-12-08,18-24
U02970,PL,iOS,returning,2023-09-02,25-34
U02971,CZ,iOS,new,2023-11-17,25-34
U02972,PL,iOS,new,2023-05-15,35-44
U02973,DE,iOS,returning,2023-07-22,45-54
U02974,PL,iOS,returning,2023-08-19,25-34
U02975,PL,iOS,returning,2023-09-03,25-34
U02976,PL,Android,returning,2023-05-04,45-54
U02977,DE,Android,new,2023-11-04,25-34
U02978,DE,Android,new,2023-11-25,35-44
U02979,SK,iOS,returning,2023-06-05,45-54
U02980,PL,iOS,returning,2023-09-19,55+
U02981,PL,iOS,returning,2023-12-22,55+
U02982,PL,Android,returning,2023-03-12,35-44
U02983,PL,iOS,new,2023-09-30,35-44
U02984,SK,Android,new,2023-05-19,35-44
U02985,PL,Android,new,2023-05-03,35-44
U02986,CZ,Android,returning,2023-09-23,25-34
U02987,SK,Android,returning,2023-11-10,35-44
U02988,CZ,Android,returning,2023-04-08,35-44
U02989,CZ,Android,new,2023-04-15,35-44
U02990,DE,Android,returning,2023-11-23,35-44
U02991,SK,iOS,new,2023-04-04,45-54
U02992,CZ,iOS,returning,2023-09-05,35-44
U02993,DE,Android,new,2023-03-16,45-54
U02994,RO,Android,new,2023-10-09,35-44
U02995,PL,iOS,returning,2023-09-11,35-44
U02996,PL,Android,new,2023-09-19,45-54
U02997,RO,Android,returning,2023-11-18,45-54
U02998,DE,Android,new,2023-06-10,18-24
U02999,SK,Android,returning,2023-01-22,35-44
U03000,CZ,iOS,returning,2023-03-07,25-34
U03001,SK,Android,new,2023-01-21,35-44
U03002,CZ,Android,new,2023-11-16,25-34
U03003,PL,iOS,returning,2023-11-13,35-44
U03004,DE,Android,new,2023-05-02,25-34
U03005,SK,iOS,new,2023-03-29,55+
U03006,RO,Android,returning,2023-01-09,35-44
U03007,DE,Android,new,2023-09-06,25-34
U03008,PL,iOS,returning,2023-08-24,35-44
U03009,DE,iOS,new,2023-02-24,55+
U03010,PL,Android,returning,2023-07-17,45-54
U03011,PL,Android,returning,2023-12-31,55+
U03012,DE,iOS,new,2023-07-14,45-54
U03013,CZ,Android,new,2023-08-12,45-54
U03014,PL,iOS,returning,2023-09-17,35-44
U03015,CZ,iOS,returning,2023-03-15,45-54
U03016,CZ,Android,new,2023-03-28,45-54
U03017,DE,Android,new,2023-05-21,55+
U03018,RO,iOS,returning,2023-08-29,18-24
U03019,CZ,Android,returning,2023-08-20,35-44
U03020,DE,Android,new,2023-07-15,45-54
U03021,PL,Android,new,2023-02-15,35-44
U03022,DE,Android,returning,2023-09-03,55+
U03023,PL,Android,new,2023-11-03,45-54
U03024,DE,Android,returning,2023-07-06,25-34
U03025,PL,Android,new,2023-02-17,55+
U03026,PL,Android,returning,2023-05-11,35-44
U03027,DE,Android,returning,2023-04-06,25-34
U03028,PL,Android,returning,2023-02-17,25-34
U03029,PL,iOS,returning,2023-05-28,25-34
U03030,SK,Android,returning,2023-01-09,18-24
U03031,DE,iOS,returning,2023-02-21,45-54
U03032,CZ,iOS,new,2023-10-11,25-34
U03033,CZ,Android,new,2023-05-06,35-44
U03034,SK,Android,returning,2023-09-20,45-54
U03035,DE,Android,returning,2023-03-11,25-34
U03036,SK,Android,new,2023-11-08,25-34
U03037,DE,Android,new,2023-08-21,55+
U03038,DE,Android,new,2023-01-22,45-54
U03039,CZ,iOS,new,2023-09-28,55+
U03040,SK,Android,returning,2023-07-26,55+
U03041,CZ,Android,returning,2023-07-01,45-54
U03042,PL,Android,returning,2023-05-09,45-54
U03043,SK,Android,returning,2023-03-06,35-44
U03044,DE,iOS,new,2023-06-02,35-44
U03045,DE,Android,returning,2023-07-11,25-34
U03046,CZ,iOS,new,2023-08-11,55+
U03047,PL,Android,new,2023-03-13,18-24
U03048,RO,Android,new,2023-04-27,45-54
U03049,SK,Android,new,2023-07-10,18-24
U03050,RO,iOS,returning,2023-05-06,35-44
U03051,DE,Android,new,2023-07-11,45-54
U03052,PL,Android,returning,2023-02-09,45-54
U03053,RO,iOS,returning,2023-01-21,35-44
U03054,DE,iOS,new,2023-06-19,18-24
U03055,CZ,Android,new,2023-03-16,55+
U03056,PL,Android,new,2023-04-22,35-44
U03057,PL,iOS,new,2023-11-10,18-24
U03058,PL,iOS,returning,2023-09-22,45-54
U03059,DE,iOS,returning,2023-09-21,55+
U03060,DE,iOS,returning,2023-09-17,45-54
U03061,CZ,Android,returning,2023-06-19,35-44
U03062,DE,iOS,new,2023-03-15,45-54
U03063,DE,Android,new,2023-05-22,25-34
U03064,PL,Android,returning,2023-04-10,25-34
U03065,PL,Android,returning,2023-08-07,18-24
U03066,DE,Android,returning,2023-02-03,18-24
U03067,PL,iOS,returning,2023-04-23,45-54
U03068,DE,Android,returning,2023-02-28,55+
U03069,SK,iOS,new,2023-07-10,55+
U03070,SK,iOS,new,2023-10-08,35-44
U03071,DE,iOS,returning,2023-09-27,55+
U03072,DE,Android,returning,2023-12-16,25-34
U03073,PL,Android,returning,2023-01-12,35-44
U03074,RO,iOS,new,2023-09-13,55+
U03075,SK,Android,returning,2023-06-03,55+
U03076,SK,Android,returning,2023-04-25,45-54
U03077,RO,iOS,returning,2023-03-20,45-54
U03078,PL,Android,new,2023-07-24,25-34
U03079,PL,iOS,new,2023-11-16,35-44
U03080,PL,iOS,new,2023-01-30,45-54
U03081,DE,Android,new,2023-01-16,45-54
U03082,RO,Android,new,2023-09-09,45-54
U03083,DE,iOS,new,2023-05-01,25-34
U03084,DE,Android,new,2023-11-03,18-24
U03085,CZ,Android,returning,2023-02-12,45-54
U03086,RO,iOS,returning,2023-02-17,25-34
U03087,DE,Android,new,2023-01-27,35-44
U03088,CZ,iOS,new,2023-12-14,55+
U03089,DE,iOS,new,2023-02-14,18-24
U03090,DE,Android,new,2023-10-26,25-34
U03091,SK,iOS,returning,2023-03-29,35-44
U03092,DE,iOS,new,2023-10-31,55+
U03093,DE,Android,returning,2023-05-26,25-34
U03094,CZ,Android,returning,2023-11-26,25-34
U03095,DE,Android,new,2023-12-19,25-34
U03096,PL,Android,returning,2023-12-22,35-44
U03097,CZ,iOS,new,2023-05-31,25-34
U03098,CZ,Android,returning,2023-06-08,25-34
U03099,DE,Android,new,2023-01-19,18-24
U03100,DE,iOS,new,2023-08-18,35-44
U03101,DE,Android,returning,2023-12-19,45-54
U03102,RO,iOS,returning,2023-03-04,55+
U03103,RO,Android,returning,2023-06-04,18-24
U03104,DE,Android,new,2023-07-06,18-24
U03105,DE,iOS,returning,2023-05-10,45-54
U03106,SK,Android,returning,2023-12-30,45-54
U03107,DE,iOS,returning,2023-12-04,25-34
U03108,SK,Android,new,2023-01-04,18-24
