event_id,session_id,user_id,stage,event_date,device,country,ab_group,time_on_stage_sec
E0031482,S010967,U03134,payment_info,2023-06-22,iOS,CZ,variant,129
E0031483,S010967,U03134,order_placed,2023-06-22,iOS,CZ,variant,91
E0031484,S010968,U03134,app_open,2023-07-28,iOS,CZ,variant,202
E0031485,S010968,U03134,product_view,2023-07-28,iOS,CZ,variant,181
E0031486,S010969,U03134,app_open,2023-06-25,iOS,CZ,control,14
E0031487,S010969,U03134,product_view,2023-06-25,iOS,CZ,control,209
E0031488,S010969,U03134,add_to_cart,2023-06-25,iOS,CZ,control,33
E0031489,S010969,U03134,checkout_start,2023-06-25,iOS,CZ,control,275
E0031490,S010970,U03135,app_open,2023-08-24,Android,CZ,control,73
E0031491,S010971,U03135,app_open,2023-06-01,Android,CZ,control,175
E0031492,S010971,U03135,product_view,2023-06-01,Android,CZ,control,227
E0031493,S010972,U03135,app_open,2023-07-29,Android,CZ,variant,30
E0031494,S010972,U03135,product_view,2023-07-29,Android,CZ,variant,165
E0031495,S010973,U03135,app_open,2023-08-12,Android,CZ,control,232
E0031496,S010973,U03135,product_view,2023-08-12,Android,CZ,control,112
E0031497,S010973,U03135,add_to_cart,2023-08-12,Android,CZ,control,77
E0031498,S010974,U03136,app_open,2023-08-01,Android,PL,control,23
E0031499,S010974,U03136,product_view,2023-08-01,Android,PL,control,298
E0031500,S010974,U03136,add_to_cart,2023-08-01,Android,PL,control,248
E0031501,S010975,U03136,app_open,2023-07-31,Android,PL,variant,231
E0031502,S010976,U03136,app_open,2023-07-29,Android,PL,control,193
E0031503,S010976,U03136,product_view,2023-07-29,Android,PL,control,5
E0031504,S010976,U03136,add_to_cart,2023-07-29,Android,PL,control,128
E0031505,S010977,U03137,app_open,2023-07-17,Android,CZ,variant,102
E0031506,S010977,U03137,product_view,2023-07-17,Android,CZ,variant,132
E0031507,S010978,U03137,app_open,2023-07-02,Android,CZ,variant,38
E0031508,S010978,U03137,product_view,2023-07-02,Android,CZ,variant,212
E0031509,S010979,U03138,app_open,2023-07-20,iOS,RO,variant,25
E0031510,S010979,U03138,product_view,2023-07-20,iOS,RO,variant,91
E0031511,S010979,U03138,add_to_cart,2023-07-20,iOS,RO,variant,102
E0031512,S010980,U03138,app_open,2023-06-15,iOS,RO,variant,221
E0031513,S010980,U03138,product_view,2023-06-15,iOS,RO,variant,170
E0031514,S010981,U03138,app_open,2023-07-10,iOS,RO,variant,151
E0031515,S010981,U03138,product_view,2023-07-10,iOS,RO,variant,148
E0031516,S010982,U03139,app_open,2023-08-24,Android,RO,control,78
E0031517,S010983,U03139,app_open,2023-08-20,Android,RO,variant,103
E0031518,S010983,U03139,product_view,2023-08-20,Android,RO,variant,224
E0031519,S010984,U03139,app_open,2023-07-21,Android,RO,variant,59
E0031520,S010984,U03139,product_view,2023-07-21,Android,RO,variant,258
E0031521,S010984,U03139,add_to_cart,2023-07-21,Android,RO,variant,183
E0031522,S010985,U03139,app_open,2023-07-21,Android,RO,variant,196
E0031523,S010986,U03140,app_open,2023-07-15,Android,PL,control,133
E0031524,S010986,U03140,product_view,2023-07-15,Android,PL,control,27
E0031525,S010987,U03140,app_open,2023-06-27,Android,PL,control,65
E0031526,S010988,U03140,app_open,2023-06-22,Android,PL,variant,255
E0031527,S010989,U03140,app_open,2023-08-04,Android,PL,variant,115
E0031528,S010989,U03140,product_view,2023-08-04,Android,PL,variant,28
E0031529,S010989,U03140,add_to_cart,2023-08-04,Android,PL,variant,152
E0031530,S010989,U03140,checkout_start,2023-08-04,Android,PL,variant,161
E0031531,S010989,U03140,payment_info,2023-08-04,Android,PL,variant,238
E0031532,S010990,U03140,app_open,2023-06-13,Android,PL,control,243
E0031533,S010990,U03140,product_view,2023-06-13,Android,PL,control,136
E0031534,S010990,U03140,add_to_cart,2023-06-13,Android,PL,control,219
E0031535,S010990,U03140,checkout_start,2023-06-13,Android,PL,control,95
E0031536,S010990,U03140,payment_info,2023-06-13,Android,PL,control,134
E0031537,S010991,U03141,app_open,2023-06-19,Android,DE,control,110
E0031538,S010991,U03141,product_view,2023-06-19,Android,DE,control,274
E0031539,S010992,U03141,app_open,2023-06-12,Android,DE,variant,103
E0031540,S010992,U03141,product_view,2023-06-12,Android,DE,variant,247
E0031541,S010992,U03141,add_to_cart,2023-06-12,Android,DE,variant,149
E0031542,S010993,U03142,app_open,2023-08-11,Android,CZ,variant,160
E0031543,S010993,U03142,product_view,2023-08-11,Android,CZ,variant,265
E0031544,S010993,U03142,add_to_cart,2023-08-11,Android,CZ,variant,135
E0031545,S010994,U03142,app_open,2023-07-06,Android,CZ,variant,141
E0031546,S010995,U03142,app_open,2023-06-23,Android,CZ,control,235
E0031547,S010995,U03142,product_view,2023-06-23,Android,CZ,control,129
E0031548,S010995,U03142,add_to_cart,2023-06-23,Android,CZ,control,29
E0031549,S010995,U03142,checkout_start,2023-06-23,Android,CZ,control,284
E0031550,S010996,U03142,app_open,2023-06-16,Android,CZ,variant,189
E0031551,S010996,U03142,product_view,2023-06-16,Android,CZ,variant,268
E0031552,S010997,U03143,app_open,2023-06-22,Android,PL,control,40
E0031553,S010997,U03143,product_view,2023-06-22,Android,PL,control,196
E0031554,S010997,U03143,add_to_cart,2023-06-22,Android,PL,control,282
E0031555,S010998,U03143,app_open,2023-06-23,Android,PL,variant,287
E0031556,S010999,U03143,app_open,2023-06-19,Android,PL,control,14
E0031557,S011000,U03143,app_open,2023-08-25,Android,PL,variant,205
E0031558,S011000,U03143,product_view,2023-08-25,Android,PL,variant,254
E0031559,S011001,U03144,app_open,2023-08-27,iOS,RO,control,117
E0031560,S011001,U03144,product_view,2023-08-27,iOS,RO,control,42
E0031561,S011002,U03144,app_open,2023-06-24,iOS,RO,control,12
E0031562,S011003,U03144,app_open,2023-08-04,iOS,RO,control,160
E0031563,S011003,U03144,product_view,2023-08-04,iOS,RO,control,108
E0031564,S011003,U03144,add_to_cart,2023-08-04,iOS,RO,control,186
E0031565,S011003,U03144,checkout_start,2023-08-04,iOS,RO,control,191
E0031566,S011003,U03144,payment_info,2023-08-04,iOS,RO,control,19
E0031567,S011003,U03144,order_placed,2023-08-04,iOS,RO,control,20
E0031568,S011004,U03144,app_open,2023-08-26,iOS,RO,control,97
E0031569,S011004,U03144,product_view,2023-08-26,iOS,RO,control,63
E0031570,S011004,U03144,add_to_cart,2023-08-26,iOS,RO,control,35
E0031571,S011005,U03145,app_open,2023-06-15,Android,DE,control,234
E0031572,S011005,U03145,product_view,2023-06-15,Android,DE,control,298
E0031573,S011006,U03145,app_open,2023-06-21,Android,DE,variant,22
E0031574,S011006,U03145,product_view,2023-06-21,Android,DE,variant,204
E0031575,S011007,U03145,app_open,2023-06-01,Android,DE,control,85
E0031576,S011007,U03145,product_view,2023-06-01,Android,DE,control,30
E0031577,S011008,U03145,app_open,2023-07-01,Android,DE,control,146
E0031578,S011008,U03145,product_view,2023-07-01,Android,DE,control,81
E0031579,S011008,U03145,add_to_cart,2023-07-01,Android,DE,control,26
E0031580,S011009,U03146,app_open,2023-08-09,Android,DE,control,48
E0031581,S011009,U03146,product_view,2023-08-09,Android,DE,control,299
E0031582,S011009,U03146,add_to_cart,2023-08-09,Android,DE,control,221
E0031583,S011009,U03146,checkout_start,2023-08-09,Android,DE,control,243
E0031584,S011009,U03146,payment_info,2023-08-09,Android,DE,control,27
E0031585,S011009,U03146,order_placed,2023-08-09,Android,DE,control,60
E0031586,S011010,U03146,app_open,2023-07-13,Android,DE,variant,122
E0031587,S011010,U03146,product_view,2023-07-13,Android,DE,variant,37
E0031588,S011011,U03146,app_open,2023-07-11,Android,DE,control,49
E0031589,S011011,U03146,product_view,2023-07-11,Android,DE,control,152
E0031590,S011011,U03146,add_to_cart,2023-07-11,Android,DE,control,286
E0031591,S011012,U03146,app_open,2023-08-09,Android,DE,variant,105
E0031592,S011013,U03147,app_open,2023-06-02,iOS,DE,control,273
E0031593,S011013,U03147,product_view,2023-06-02,iOS,DE,control,275
E0031594,S011014,U03147,app_open,2023-08-09,iOS,DE,variant,294
E0031595,S011014,U03147,product_view,2023-08-09,iOS,DE,variant,125
E0031596,S011014,U03147,add_to_cart,2023-08-09,iOS,DE,variant,240
E0031597,S011014,U03147,checkout_start,2023-08-09,iOS,DE,variant,116
E0031598,S011014,U03147,payment_info,2023-08-09,iOS,DE,variant,215
E0031599,S011014,U03147,order_placed,2023-08-09,iOS,DE,variant,51
E0031600,S011015,U03148,app_open,2023-06-20,iOS,DE,control,178
E0031601,S011015,U03148,product_view,2023-06-20,iOS,DE,control,226
E0031602,S011016,U03148,app_open,2023-07-21,iOS,DE,control,111
E0031603,S011016,U03148,product_view,2023-07-21,iOS,DE,control,286
E0031604,S011016,U03148,add_to_cart,2023-07-21,iOS,DE,control,9
E0031605,S011016,U03148,checkout_start,2023-07-21,iOS,DE,control,277
E0031606,S011016,U03148,payment_info,2023-07-21,iOS,DE,control,28
E0031607,S011016,U03148,order_placed,2023-07-21,iOS,DE,control,173
E0031608,S011017,U03148,app_open,2023-08-23,iOS,DE,control,156
E0031609,S011017,U03148,product_view,2023-08-23,iOS,DE,control,221
E0031610,S011018,U03148,app_open,2023-07-08,iOS,DE,control,53
E0031611,S011018,U03148,product_view,2023-07-08,iOS,DE,control,88
E0031612,S011018,U03148,add_to_cart,2023-07-08,iOS,DE,control,269
E0031613,S011019,U03148,app_open,2023-06-23,iOS,DE,variant,237
E0031614,S011020,U03149,app_open,2023-06-10,Android,PL,variant,273
E0031615,S011021,U03149,app_open,2023-08-28,Android,PL,control,198
E0031616,S011021,U03149,product_view,2023-08-28,Android,PL,control,83
E0031617,S011022,U03149,app_open,2023-07-14,Android,PL,control,129
E0031618,S011022,U03149,product_view,2023-07-14,Android,PL,control,46
E0031619,S011022,U03149,add_to_cart,2023-07-14,Android,PL,control,202
E0031620,S011022,U03149,checkout_start,2023-07-14,Android,PL,control,150
E0031621,S011022,U03149,payment_info,2023-07-14,Android,PL,control,229
E0031622,S011022,U03149,order_placed,2023-07-14,Android,PL,control,42
E0031623,S011023,U03149,app_open,2023-08-24,Android,PL,control,250
E0031624,S011023,U03149,product_view,2023-08-24,Android,PL,control,14
E0031625,S011024,U03150,app_open,2023-08-10,iOS,DE,control,119
E0031626,S011024,U03150,product_view,2023-08-10,iOS,DE,control,192
E0031627,S011025,U03150,app_open,2023-08-04,iOS,DE,variant,46
E0031628,S011025,U03150,product_view,2023-08-04,iOS,DE,variant,103
E0031629,S011025,U03150,add_to_cart,2023-08-04,iOS,DE,variant,196
E0031630,S011025,U03150,checkout_start,2023-08-04,iOS,DE,variant,207
E0031631,S011025,U03150,payment_info,2023-08-04,iOS,DE,variant,296
E0031632,S011025,U03150,order_placed,2023-08-04,iOS,DE,variant,62
E0031633,S011026,U03150,app_open,2023-06-01,iOS,DE,control,203
E0031634,S011026,U03150,product_view,2023-06-01,iOS,DE,control,91
E0031635,S011026,U03150,add_to_cart,2023-06-01,iOS,DE,control,291
E0031636,S011027,U03150,app_open,2023-06-20,iOS,DE,control,78
E0031637,S011027,U03150,product_view,2023-06-20,iOS,DE,control,50
E0031638,S011027,U03150,add_to_cart,2023-06-20,iOS,DE,control,33
E0031639,S011027,U03150,checkout_start,2023-06-20,iOS,DE,control,237
E0031640,S011027,U03150,payment_info,2023-06-20,iOS,DE,control,87
E0031641,S011027,U03150,order_placed,2023-06-20,iOS,DE,control,72
E0031642,S011028,U03151,app_open,2023-08-03,iOS,DE,variant,172
E0031643,S011028,U03151,product_view,2023-08-03,iOS,DE,variant,115
E0031644,S011029,U03151,app_open,2023-08-29,iOS,DE,control,17
E0031645,S011029,U03151,product_view,2023-08-29,iOS,DE,control,214
E0031646,S011029,U03151,add_to_cart,2023-08-29,iOS,DE,control,145
E0031647,S011029,U03151,checkout_start,2023-08-29,iOS,DE,control,237
E0031648,S011029,U03151,payment_info,2023-08-29,iOS,DE,control,291
E0031649,S011029,U03151,order_placed,2023-08-29,iOS,DE,control,63
E0031650,S011030,U03151,app_open,2023-08-04,iOS,DE,control,211
E0031651,S011030,U03151,product_view,2023-08-04,iOS,DE,control,92
E0031652,S011030,U03151,add_to_cart,2023-08-04,iOS,DE,control,181
E0031653,S011030,U03151,checkout_start,2023-08-04,iOS,DE,control,264
E0031654,S011030,U03151,payment_info,2023-08-04,iOS,DE,control,287
E0031655,S011030,U03151,order_placed,2023-08-04,iOS,DE,control,46
E0031656,S011031,U03152,app_open,2023-07-31,iOS,RO,control,191
E0031657,S011031,U03152,product_view,2023-07-31,iOS,RO,control,88
E0031658,S011032,U03152,app_open,2023-08-29,iOS,RO,control,156
E0031659,S011032,U03152,product_view,2023-08-29,iOS,RO,control,139
E0031660,S011033,U03152,app_open,2023-06-16,iOS,RO,variant,16
E0031661,S011033,U03152,product_view,2023-06-16,iOS,RO,variant,179
E0031662,S011033,U03152,add_to_cart,2023-06-16,iOS,RO,variant,281
E0031663,S011034,U03152,app_open,2023-06-16,iOS,RO,control,86
E0031664,S011034,U03152,product_view,2023-06-16,iOS,RO,control,265
E0031665,S011035,U03152,app_open,2023-07-07,iOS,RO,variant,55
E0031666,S011035,U03152,product_view,2023-07-07,iOS,RO,variant,183
E0031667,S011035,U03152,add_to_cart,2023-07-07,iOS,RO,variant,273
E0031668,S011035,U03152,checkout_start,2023-07-07,iOS,RO,variant,57
E0031669,S011035,U03152,payment_info,2023-07-07,iOS,RO,variant,118
E0031670,S011035,U03152,order_placed,2023-07-07,iOS,RO,variant,15
E0031671,S011036,U03153,app_open,2023-07-21,Android,RO,control,295
E0031672,S011036,U03153,product_view,2023-07-21,Android,RO,control,227
E0031673,S011037,U03153,app_open,2023-07-29,Android,RO,variant,107
E0031674,S011037,U03153,product_view,2023-07-29,Android,RO,variant,245
E0031675,S011037,U03153,add_to_cart,2023-07-29,Android,RO,variant,187
E0031676,S011037,U03153,checkout_start,2023-07-29,Android,RO,variant,113
E0031677,S011037,U03153,payment_info,2023-07-29,Android,RO,variant,47
E0031678,S011037,U03153,order_placed,2023-07-29,Android,RO,variant,241
E0031679,S011038,U03153,app_open,2023-06-30,Android,RO,control,171
E0031680,S011038,U03153,product_view,2023-06-30,Android,RO,control,169
E0031681,S011039,U03153,app_open,2023-07-24,Android,RO,variant,224
E0031682,S011040,U03153,app_open,2023-07-30,Android,RO,variant,140
E0031683,S011041,U03154,app_open,2023-06-29,Android,DE,variant,246
E0031684,S011041,U03154,product_view,2023-06-29,Android,DE,variant,41
E0031685,S011041,U03154,add_to_cart,2023-06-29,Android,DE,variant,164
E0031686,S011041,U03154,checkout_start,2023-06-29,Android,DE,variant,258
E0031687,S011041,U03154,payment_info,2023-06-29,Android,DE,variant,18
E0031688,S011041,U03154,order_placed,2023-06-29,Android,DE,variant,177
E0031689,S011042,U03154,app_open,2023-07-06,Android,DE,variant,94
E0031690,S011042,U03154,product_view,2023-07-06,Android,DE,variant,172
E0031691,S011043,U03155,app_open,2023-08-27,Android,DE,variant,248
E0031692,S011044,U03155,app_open,2023-07-16,Android,DE,variant,102
E0031693,S011044,U03155,product_view,2023-07-16,Android,DE,variant,261
E0031694,S011044,U03155,add_to_cart,2023-07-16,Android,DE,variant,219
E0031695,S011045,U03155,app_open,2023-06-23,Android,DE,variant,180
E0031696,S011045,U03155,product_view,2023-06-23,Android,DE,variant,96
E0031697,S011045,U03155,add_to_cart,2023-06-23,Android,DE,variant,159
E0031698,S011045,U03155,checkout_start,2023-06-23,Android,DE,variant,72
E0031699,S011045,U03155,payment_info,2023-06-23,Android,DE,variant,279
E0031700,S011045,U03155,order_placed,2023-06-23,Android,DE,variant,284
E0031701,S011046,U03155,app_open,2023-08-28,Android,DE,variant,68
E0031702,S011047,U03156,app_open,2023-06-17,iOS,RO,control,282
E0031703,S011047,U03156,product_view,2023-06-17,iOS,RO,control,300
E0031704,S011047,U03156,add_to_cart,2023-06-17,iOS,RO,control,183
E0031705,S011047,U03156,checkout_start,2023-06-17,iOS,RO,control,129
E0031706,S011047,U03156,payment_info,2023-06-17,iOS,RO,control,107
E0031707,S011048,U03156,app_open,2023-06-30,iOS,RO,variant,45
E0031708,S011049,U03156,app_open,2023-08-21,iOS,RO,control,57
E0031709,S011049,U03156,product_view,2023-08-21,iOS,RO,control,151
E0031710,S011049,U03156,add_to_cart,2023-08-21,iOS,RO,control,134
E0031711,S011049,U03156,checkout_start,2023-08-21,iOS,RO,control,76
E0031712,S011049,U03156,payment_info,2023-08-21,iOS,RO,control,223
E0031713,S011049,U03156,order_placed,2023-08-21,iOS,RO,control,39
E0031714,S011050,U03156,app_open,2023-06-08,iOS,RO,control,287
E0031715,S011050,U03156,product_view,2023-06-08,iOS,RO,control,258
E0031716,S011050,U03156,add_to_cart,2023-06-08,iOS,RO,control,165
E0031717,S011050,U03156,checkout_start,2023-06-08,iOS,RO,control,254
E0031718,S011050,U03156,payment_info,2023-06-08,iOS,RO,control,172
E0031719,S011050,U03156,order_placed,2023-06-08,iOS,RO,control,58
E0031720,S011051,U03156,app_open,2023-08-05,iOS,RO,control,12
E0031721,S011051,U03156,product_view,2023-08-05,iOS,RO,control,179
E0031722,S011052,U03157,app_open,2023-08-09,Android,DE,control,121
E0031723,S011052,U03157,product_view,2023-08-09,Android,DE,control,153
E0031724,S011052,U03157,add_to_cart,2023-08-09,Android,DE,control,243
E0031725,S011053,U03157,app_open,2023-08-02,Android,DE,variant,193
E0031726,S011053,U03157,product_view,2023-08-02,Android,DE,variant,236
E0031727,S011054,U03158,app_open,2023-08-01,Android,PL,variant,48
E0031728,S011054,U03158,product_view,2023-08-01,Android,PL,variant,218
E0031729,S011054,U03158,add_to_cart,2023-08-01,Android,PL,variant,26
E0031730,S011055,U03158,app_open,2023-08-08,Android,PL,variant,146
E0031731,S011056,U03159,app_open,2023-06-04,iOS,DE,variant,182
E0031732,S011056,U03159,product_view,2023-06-04,iOS,DE,variant,191
E0031733,S011056,U03159,add_to_cart,2023-06-04,iOS,DE,variant,164
E0031734,S011057,U03159,app_open,2023-06-28,iOS,DE,variant,38
E0031735,S011057,U03159,product_view,2023-06-28,iOS,DE,variant,178
E0031736,S011058,U03159,app_open,2023-06-06,iOS,DE,control,177
E0031737,S011058,U03159,product_view,2023-06-06,iOS,DE,control,48
E0031738,S011058,U03159,add_to_cart,2023-06-06,iOS,DE,control,291
E0031739,S011059,U03159,app_open,2023-06-20,iOS,DE,control,15
E0031740,S011060,U03159,app_open,2023-06-17,iOS,DE,variant,221
E0031741,S011060,U03159,product_view,2023-06-17,iOS,DE,variant,198
E0031742,S011060,U03159,add_to_cart,2023-06-17,iOS,DE,variant,273
E0031743,S011061,U03160,app_open,2023-08-23,Android,PL,control,37
E0031744,S011061,U03160,product_view,2023-08-23,Android,PL,control,76
E0031745,S011061,U03160,add_to_cart,2023-08-23,Android,PL,control,56
E0031746,S011061,U03160,checkout_start,2023-08-23,Android,PL,control,77
E0031747,S011061,U03160,payment_info,2023-08-23,Android,PL,control,147
E0031748,S011062,U03160,app_open,2023-06-11,Android,PL,control,206
E0031749,S011062,U03160,product_view,2023-06-11,Android,PL,control,220
E0031750,S011062,U03160,add_to_cart,2023-06-11,Android,PL,control,225
E0031751,S011062,U03160,checkout_start,2023-06-11,Android,PL,control,249
E0031752,S011062,U03160,payment_info,2023-06-11,Android,PL,control,98
E0031753,S011063,U03161,app_open,2023-08-11,Android,CZ,variant,70
E0031754,S011063,U03161,product_view,2023-08-11,Android,CZ,variant,281
E0031755,S011063,U03161,add_to_cart,2023-08-11,Android,CZ,variant,214
E0031756,S011064,U03161,app_open,2023-06-13,Android,CZ,variant,67
E0031757,S011064,U03161,product_view,2023-06-13,Android,CZ,variant,124
E0031758,S011065,U03161,app_open,2023-07-30,Android,CZ,variant,51
E0031759,S011065,U03161,product_view,2023-07-30,Android,CZ,variant,269
E0031760,S011066,U03161,app_open,2023-07-01,Android,CZ,variant,243
E0031761,S011066,U03161,product_view,2023-07-01,Android,CZ,variant,101
E0031762,S011066,U03161,add_to_cart,2023-07-01,Android,CZ,variant,266
E0031763,S011066,U03161,checkout_start,2023-07-01,Android,CZ,variant,214
E0031764,S011066,U03161,payment_info,2023-07-01,Android,CZ,variant,235
E0031765,S011066,U03161,order_placed,2023-07-01,Android,CZ,variant,34
E0031766,S011067,U03161,app_open,2023-07-21,Android,CZ,control,104
E0031767,S011067,U03161,product_view,2023-07-21,Android,CZ,control,65
E0031768,S011067,U03161,add_to_cart,2023-07-21,Android,CZ,control,293
E0031769,S011067,U03161,checkout_start,2023-07-21,Android,CZ,control,220
E0031770,S011067,U03161,payment_info,2023-07-21,Android,CZ,control,162
E0031771,S011067,U03161,order_placed,2023-07-21,Android,CZ,control,126
E0031772,S011068,U03162,app_open,2023-08-02,Android,RO,variant,184
E0031773,S011068,U03162,product_view,2023-08-02,Android,RO,variant,269
E0031774,S011068,U03162,add_to_cart,2023-08-02,Android,RO,variant,10
E0031775,S011069,U03162,app_open,2023-06-07,Android,RO,variant,243
E0031776,S011070,U03162,app_open,2023-08-15,Android,RO,variant,7
E0031777,S011070,U03162,product_view,2023-08-15,Android,RO,variant,26
E0031778,S011071,U03163,app_open,2023-06-08,Android,DE,variant,40
E0031779,S011072,U03163,app_open,2023-08-16,Android,DE,variant,187
E0031780,S011072,U03163,product_view,2023-08-16,Android,DE,variant,288
E0031781,S011072,U03163,add_to_cart,2023-08-16,Android,DE,variant,135
E0031782,S011072,U03163,checkout_start,2023-08-16,Android,DE,variant,138
E0031783,S011072,U03163,payment_info,2023-08-16,Android,DE,variant,146
E0031784,S011072,U03163,order_placed,2023-08-16,Android,DE,variant,254
E0031785,S011073,U03163,app_open,2023-07-14,Android,DE,variant,52
E0031786,S011073,U03163,product_view,2023-07-14,Android,DE,variant,97
E0031787,S011074,U03163,app_open,2023-08-15,Android,DE,control,149
E0031788,S011074,U03163,product_view,2023-08-15,Android,DE,control,284
E0031789,S011075,U03163,app_open,2023-06-23,Android,DE,control,277
E0031790,S011075,U03163,product_view,2023-06-23,Android,DE,control,216
E0031791,S011075,U03163,add_to_cart,2023-06-23,Android,DE,control,63
E0031792,S011076,U03164,app_open,2023-08-15,Android,SK,variant,213
E0031793,S011076,U03164,product_view,2023-08-15,Android,SK,variant,64
E0031794,S011077,U03164,app_open,2023-07-20,Android,SK,variant,229
E0031795,S011078,U03165,app_open,2023-07-01,Android,DE,variant,171
E0031796,S011078,U03165,product_view,2023-07-01,Android,DE,variant,91
E0031797,S011079,U03165,app_open,2023-06-04,Android,DE,variant,226
E0031798,S011080,U03165,app_open,2023-08-04,Android,DE,control,46
E0031799,S011080,U03165,product_view,2023-08-04,Android,DE,control,126
E0031800,S011081,U03165,app_open,2023-07-23,Android,DE,control,191
E0031801,S011082,U03166,app_open,2023-08-19,Android,DE,variant,298
E0031802,S011083,U03166,app_open,2023-08-19,Android,DE,control,156
E0031803,S011083,U03166,product_view,2023-08-19,Android,DE,control,67
E0031804,S011084,U03166,app_open,2023-06-16,Android,DE,variant,167
E0031805,S011084,U03166,product_view,2023-06-16,Android,DE,variant,257
E0031806,S011084,U03166,add_to_cart,2023-06-16,Android,DE,variant,268
E0031807,S011084,U03166,checkout_start,2023-06-16,Android,DE,variant,134
E0031808,S011084,U03166,payment_info,2023-06-16,Android,DE,variant,290
E0031809,S011084,U03166,order_placed,2023-06-16,Android,DE,variant,112
E0031810,S011085,U03166,app_open,2023-07-29,Android,DE,control,28
E0031811,S011085,U03166,product_view,2023-07-29,Android,DE,control,7
E0031812,S011085,U03166,add_to_cart,2023-07-29,Android,DE,control,272
E0031813,S011085,U03166,checkout_start,2023-07-29,Android,DE,control,63
E0031814,S011085,U03166,payment_info,2023-07-29,Android,DE,control,259
E0031815,S011085,U03166,order_placed,2023-07-29,Android,DE,control,71
E0031816,S011086,U03167,app_open,2023-06-02,Android,SK,control,180
E0031817,S011087,U03167,app_open,2023-08-08,Android,SK,variant,116
E0031818,S011087,U03167,product_view,2023-08-08,Android,SK,variant,51
E0031819,S011087,U03167,add_to_cart,2023-08-08,Android,SK,variant,161
E0031820,S011087,U03167,checkout_start,2023-08-08,Android,SK,variant,18
E0031821,S011087,U03167,payment_info,2023-08-08,Android,SK,variant,246
E0031822,S011087,U03167,order_placed,2023-08-08,Android,SK,variant,22
E0031823,S011088,U03167,app_open,2023-07-22,Android,SK,variant,278
E0031824,S011089,U03168,app_open,2023-08-25,iOS,CZ,variant,242
E0031825,S011089,U03168,product_view,2023-08-25,iOS,CZ,variant,264
E0031826,S011089,U03168,add_to_cart,2023-08-25,iOS,CZ,variant,101
E0031827,S011090,U03168,app_open,2023-06-14,iOS,CZ,variant,208
E0031828,S011091,U03169,app_open,2023-07-02,Android,DE,variant,228
E0031829,S011092,U03169,app_open,2023-08-06,Android,DE,variant,292
E0031830,S011092,U03169,product_view,2023-08-06,Android,DE,variant,214
E0031831,S011093,U03169,app_open,2023-06-12,Android,DE,variant,6
E0031832,S011093,U03169,product_view,2023-06-12,Android,DE,variant,24
E0031833,S011094,U03169,app_open,2023-07-27,Android,DE,control,157
E0031834,S011094,U03169,product_view,2023-07-27,Android,DE,control,59
E0031835,S011095,U03169,app_open,2023-06-05,Android,DE,control,169
E0031836,S011095,U03169,product_view,2023-06-05,Android,DE,control,227
E0031837,S011096,U03170,app_open,2023-08-24,Android,PL,variant,155
E0031838,S011097,U03170,app_open,2023-07-19,Android,PL,variant,6
E0031839,S011097,U03170,product_view,2023-07-19,Android,PL,variant,298
E0031840,S011097,U03170,add_to_cart,2023-07-19,Android,PL,variant,32
E0031841,S011097,U03170,checkout_start,2023-07-19,Android,PL,variant,148
E0031842,S011098,U03170,app_open,2023-06-12,Android,PL,control,8
E0031843,S011099,U03170,app_open,2023-08-05,Android,PL,variant,296
E0031844,S011100,U03170,app_open,2023-07-23,Android,PL,control,66
E0031845,S011101,U03171,app_open,2023-06-10,Android,SK,control,138
E0031846,S011102,U03171,app_open,2023-07-07,Android,SK,variant,150
E0031847,S011102,U03171,product_view,2023-07-07,Android,SK,variant,230
E0031848,S011103,U03171,app_open,2023-07-21,Android,SK,variant,55
E0031849,S011104,U03172,app_open,2023-08-15,Android,RO,variant,93
E0031850,S011104,U03172,product_view,2023-08-15,Android,RO,variant,256
E0031851,S011104,U03172,add_to_cart,2023-08-15,Android,RO,variant,248
E0031852,S011104,U03172,checkout_start,2023-08-15,Android,RO,variant,21
E0031853,S011104,U03172,payment_info,2023-08-15,Android,RO,variant,270
E0031854,S011104,U03172,order_placed,2023-08-15,Android,RO,variant,182
E0031855,S011105,U03172,app_open,2023-07-14,Android,RO,variant,83
E0031856,S011105,U03172,product_view,2023-07-14,Android,RO,variant,142
E0031857,S011106,U03172,app_open,2023-06-28,Android,RO,control,163
E0031858,S011106,U03172,product_view,2023-06-28,Android,RO,control,27
E0031859,S011106,U03172,add_to_cart,2023-06-28,Android,RO,control,159
E0031860,S011106,U03172,checkout_start,2023-06-28,Android,RO,control,216
E0031861,S011106,U03172,payment_info,2023-06-28,Android,RO,control,195
E0031862,S011106,U03172,order_placed,2023-06-28,Android,RO,control,151
E0031863,S011107,U03172,app_open,2023-07-04,Android,RO,control,287
E0031864,S011108,U03173,app_open,2023-07-20,iOS,PL,variant,80
E0031865,S011108,U03173,product_view,2023-07-20,iOS,PL,variant,75
E0031866,S011108,U03173,add_to_cart,2023-07-20,iOS,PL,variant,210
E0031867,S011109,U03173,app_open,2023-07-10,iOS,PL,variant,221
E0031868,S011109,U03173,product_view,2023-07-10,iOS,PL,variant,10
E0031869,S011109,U03173,add_to_cart,2023-07-10,iOS,PL,variant,197
E0031870,S011109,U03173,checkout_start,2023-07-10,iOS,PL,variant,150
E0031871,S011109,U03173,payment_info,2023-07-10,iOS,PL,variant,272
